-2.400	-2.100	0.000	10.000	0.000	0.000	0.014
-2.400	-2.100	10.000	11.000	0.000	0.000	0.021
-2.400	-2.100	11.000	12.000	0.070	0.030	0.042
-2.400	-2.100	12.000	13.000	0.736	0.123	0.063
-2.400	-2.100	13.000	14.000	0.781	0.067	0.072
-2.400	-2.100	14.000	15.000	0.808	0.054	0.055
-2.400	-2.100	15.000	20.000	0.827	0.013	0.017
-2.400	-2.100	20.000	25.000	0.815	0.009	0.013
-2.400	-2.100	25.000	30.000	0.823	0.018	0.010
-2.400	-2.100	30.000	35.000	0.826	0.007	0.008
-2.400	-2.100	35.000	40.000	0.824	0.005	0.005
-2.400	-2.100	40.000	45.000	0.829	0.006	0.006
-2.400	-2.100	45.000	50.000	0.825	0.005	0.006
-2.400	-2.100	50.000	60.000	0.830	0.014	0.013
-2.400	-2.100	60.000	100.000	0.824	0.033	0.027
-2.400	-2.100	100.000	200.000	0.792	0.070	0.071
-2.100	-1.600	0.000	10.000	0.000	0.000	0.010
-2.100	-1.600	10.000	11.000	0.007	0.009	0.019
-2.100	-1.600	11.000	12.000	0.035	0.025	0.031
-2.100	-1.600	12.000	13.000	0.731	0.071	0.068
-2.100	-1.600	13.000	14.000	0.866	0.051	0.037
-2.100	-1.600	14.000	15.000	0.812	0.065	0.052
-2.100	-1.600	15.000	20.000	0.862	0.014	0.020
-2.100	-1.600	20.000	25.000	0.846	0.012	0.015
-2.100	-1.600	25.000	30.000	0.853	0.011	0.011
-2.100	-1.600	30.000	35.000	0.858	0.003	0.003
-2.100	-1.600	35.000	40.000	0.858	0.005	0.004
-2.100	-1.600	40.000	45.000	0.858	0.002	0.005
-2.100	-1.600	45.000	50.000	0.860	0.006	0.006
-2.100	-1.600	50.000	60.000	0.855	0.006	0.005
-2.100	-1.600	60.000	100.000	0.866	0.008	0.016
-2.100	-1.600	100.000	200.000	0.856	0.027	0.048
-1.600	-1.200	0.000	10.000	0.000	0.000	0.013
-1.600	-1.200	10.000	11.000	0.010	0.014	0.023
-1.600	-1.200	11.000	12.000	0.094	0.052	0.065
-1.600	-1.200	12.000	13.000	0.844	0.047	0.049
-1.600	-1.200	13.000	14.000	0.929	0.037	0.041
-1.600	-1.200	14.000	15.000	0.967	0.033	0.027
-1.600	-1.200	15.000	20.000	0.944	0.009	0.012
-1.600	-1.200	20.000	25.000	0.943	0.007	0.015
-1.600	-1.200	25.000	30.000	0.943	0.004	0.007
-1.600	-1.200	30.000	35.000	0.939	0.005	0.003
-1.600	-1.200	35.000	40.000	0.939	0.002	0.003
-1.600	-1.200	40.000	45.000	0.945	0.001	0.002
-1.600	-1.200	45.000	50.000	0.950	0.002	0.002
-1.600	-1.200	50.000	60.000	0.956	0.002	0.002
-1.600	-1.200	60.000	100.000	0.956	0.005	0.004
-1.600	-1.200	100.000	200.000	0.966	0.040	0.025
-1.200	-0.800	0.000	10.000	0.000	0.000	0.015
-1.200	-0.800	10.000	11.000	0.000	0.000	0.024
-1.200	-0.800	11.000	12.000	0.038	0.039	0.056
-1.200	-0.800	12.000	13.000	0.909	0.046	0.045
-1.200	-0.800	13.000	14.000	0.965	0.034	0.036
-1.200	-0.800	14.000	15.000	0.949	0.026	0.028
-1.200	-0.800	15.000	20.000	0.967	0.008	0.006
-1.200	-0.800	20.000	25.000	0.964	0.010	0.005
-1.200	-0.800	25.000	30.000	0.963	0.003	0.002
-1.200	-0.800	30.000	35.000	0.962	0.002	0.003
-1.200	-0.800	35.000	40.000	0.962	0.001	0.001
-1.200	-0.800	40.000	45.000	0.962	0.001	0.001
-1.200	-0.800	45.000	50.000	0.962	0.001	0.003
-1.200	-0.800	50.000	60.000	0.964	0.002	0.003
-1.200	-0.800	60.000	100.000	0.963	0.006	0.004
-1.200	-0.800	100.000	200.000	0.948	0.014	0.013
-0.800	-0.300	0.000	10.000	0.000	0.000	0.020
-0.800	-0.300	10.000	11.000	0.000	0.000	0.026
-0.800	-0.300	11.000	12.000	0.008	0.017	0.020
-0.800	-0.300	12.000	13.000	0.961	0.031	0.023
-0.800	-0.300	13.000	14.000	0.981	0.017	0.013
-0.800	-0.300	14.000	15.000	0.975	0.016	0.018
-0.800	-0.300	15.000	20.000	0.979	0.009	0.005
-0.800	-0.300	20.000	25.000	0.982	0.002	0.003
-0.800	-0.300	25.000	30.000	0.982	0.001	0.001
-0.800	-0.300	30.000	35.000	0.983	0.002	0.002
-0.800	-0.300	35.000	40.000	0.980	0.001	0.001
-0.800	-0.300	40.000	45.000	0.981	0.001	0.002
